ts;trade_id;symbol;RangeA_ATR;BodyA_ATR;RangeB_ATR;BodyB_ATR;WickB_Ratio;SumOppBody5_ATR;RangeExpansion;TimeoutProgress;TouchNextBarFVG;is_extremum_forecast;rr_ext;has_open_fvg_in_range;DistanceToExt_ATR;SumOpp_from_Ext_ATR;SumOpp_from_Ext_N_ATR;SumOpp_from_Ext_over_Dist;fc_beyond_bar;fc_count_upto_bar;ATR_regime_ratio;Session_Asian;Session_London;Session_NY;is_London_open;is_NY_open;open_order_ticket;is_profitable;profit
2010.06.28 12:00:00;140;EURUSD.TDS;1.784962;0.401744;1.708681;0.808572;0.232143;2.547766;1.334127;0.333333;0;1;1.25;0;1.450408;2.547766;0.509553;0.003454;1;3;0.742986;0;1;0;1;0;;0;-1000.4
2010.07.02 11:00:00;142;EURUSD.TDS;0.879266;0.112418;1.891024;0.369372;0.751592;1.164325;1.470726;0.0;0;1;2.329545;0;1.650848;2.055635;0.293662;0.003101;0;1;0.859712;0;1;0;1;0;;1;2328.8
2010.08.12 12:00:00;144;EURUSD.TDS;1.335559;0.904841;2.474124;2.193656;0.095816;3.799666;2.072148;0.333333;0;1;0.373193;0;0.843803;3.953255;0.658876;0.014032;0;1;1.153584;0;1;0;1;0;;1;372.04
2010.09.02 12:00:00;146;EURUSD.TDS;2.002898;0.831583;2.373053;1.069902;0.369658;2.50996;1.970941;1.0;0;1;0.898824;0;1.762109;5.369794;0.536979;0.00601;0;1;0.88284;0;1;0;1;0;;1;855.29
2010.10.28 11:00:00;148;EURUSD.TDS;1.459215;0.625982;1.979456;0.938973;0.215812;2.453172;1.662522;0.666667;1;1;2.194667;0;3.434277;4.593353;0.417578;0.003162;1;1;0.734039;0;1;0;1;0;;0;-1001.25
2010.11.01 11:00:00;150;EURUSD.TDS;0.893456;0.177934;1.59762;0.355868;0.023697;2.032991;1.332071;0.0;1;1;0.673219;0;0.961404;0.700379;0.350189;0.001924;1;1;0.915856;0;1;0;1;0;;0;-1001.22
2010.11.22 11:00:00;152;EURUSD.TDS;2.066937;0.404318;0.97112;0.559244;0.089494;1.432119;0.964896;0.0;1;1;1.512;0;1.402969;0.404318;0.404318;0.000763;1;1;0.941057;0;1;0;1;0;;0;-1000.0
2010.12.28 11:00:00;154;EURUSD.TDS;0.931646;0.36962;1.463291;0.946835;0.297578;2.141772;1.400194;0.0;1;1;1.129187;0;1.188489;1.802532;0.450633;0.002995;1;1;1.045643;0;1;0;1;0;;1;1128.08
2010.12.29 11:00:00;156;EURUSD.TDS;1.75357;0.736842;1.822113;1.02244;0.282132;2.570379;1.235476;0.666667;1;1;1.225904;0;2.336203;3.627091;0.604515;0.002718;1;1;0.859075;0;1;0;1;0;;0;-999.32
2011.01.17 16:00:00;158;EURUSD.TDS;1.136038;0.21904;2.053036;1.28454;0.195298;3.085123;2.098672;0.333333;1;1;0.836773;0;1.501322;2.231238;0.743746;0.004003;1;1;1.012526;0;1;1;0;1;;0;-998.63
2011.01.31 11:00:00;160;EURUSD.TDS;1.681213;0.173321;1.135252;0.246982;0.603053;1.824203;0.913847;0.0;0;1;2.268293;0;2.037559;2.201176;0.366863;0.002493;1;3;0.785037;0;1;0;1;0;;0;-1000.4
2011.02.01 12:00:00;162;EURUSD.TDS;2.246131;1.437524;2.658362;1.548509;0.212724;2.246131;2.060631;0.333333;1;1;0.282805;0;0.606586;1.437524;1.437524;0.004484;1;1;0.754294;0;1;0;1;0;;1;282.5
2011.02.25 12:00:00;164;EURUSD.TDS;2.0;0.876033;1.730028;0.820937;0.22293;2.451791;1.480783;0.333333;1;1;0.698413;0;0.930514;1.895317;0.473829;0.003697;0;2;0.782203;0;1;0;1;0;;0;-1000.44
